1
184	13	23	34	43
185	11	25	34	44
186	11	25	33	42
187	11	21	33	44
188	12	23	34	42
189	13	22	35	43
190	12	22	34	42
191	11	24	33	42
192	11	22	33	42
193	14	22	34	43
194	13	24	34	45
195	12	21	33	43
196	12	22	33	45
197	13	22	34	45
198	13	21	34	43
199	11	25	32	45
200	13	21	34	45
201	12	25	35	44
202	12	24	34	44
203	13	24	35	43
204	13	21	34	42
205	11	21	35	41
206	15	21	35	44
207	13	23	34	45
208	14	23	34	44
209	14	21	34	45
210	14	22	35	43
211	12	21	32	42
212	11	25	32	44
213	11	24	32	43
214	12	21	34	43
215	11	21	34	44
216	11	24	33	43
217	11	21	31	44
218	12	21	35	41
219	11	24	35	45
220	11	24	32	45
221	11	24	32	44
222	13	22	32	45
223	11	21	32	41
224	13	22	34	43
225	13	21	31	44
226	12	22	35	45
227	11	21	31	42
228	14	21	31	45
229	11	25	33	44
230	13	24	35	44
231	15	22	33	45
232	13	22	32	44
233	13	24	35	45
234	14	21	33	42
235	15	21	33	45
236	15	23	34	45
237	13	21	32	45
238	11	22	33	45
239	11	22	31	45
240	11	21	34	45
241	14	21	33	44
242	11	25	34	43
243	11	23	33	44
244	13	21	33	42
245	13	23	35	44
246	12	21	32	43
247	11	21	33	41
248	12	24	35	42
249	11	24	35	42
250	14	22	34	44
251	11	23	32	44
252	14	25	35	45
253	11	21	32	42
254	13	23	33	44
255	13	23	34	44
256	11	21	33	45
257	11	25	33	45
258	11	22	31	43
259	12	24	33	43
260	13	22	33	43
261	12	22	34	45
262	11	25	33	43
263	12	22	33	43
264	12	23	35	43
3
1	15	25	34	44
2	12	25	31	41
3	11	23	31	42
4	13	23	32	41
5	15	24	31	43
6	15	25	35	42
7	12	23	33	41
8	14	23	31	45
9	14	21	31	42
10	14	22	31	45
11	13	24	33	42
12	15	25	32	42
13	13	24	32	44
14	14	22	31	43
15	15	22	31	45
16	15	23	33	41
17	15	25	35	41
18	13	21	31	41
19	11	25	33	41
20	13	24	32	42
21	13	25	33	41
22	15	22	33	43
23	13	25	33	43
24	13	25	33	42
25	14	23	31	44
26	13	23	31	45
27	15	24	35	41
28	15	25	34	42
29	15	25	31	41
30	15	25	32	43
31	14	24	34	42
32	15	24	32	42
33	14	25	34	42
34	12	24	33	42
35	15	24	33	42
36	12	24	31	41
37	15	22	32	44
38	13	24	31	41
39	15	23	35	41
40	14	24	33	44
41	14	24	33	43
42	15	24	32	43
43	11	25	31	42
44	15	25	32	41
45	12	25	32	42
46	15	24	35	42
47	13	24	31	42
48	14	25	33	44
49	13	24	34	42
50	14	25	32	44
51	13	24	35	42
52	13	23	33	41
53	15	25	33	44
54	15	25	32	45
55	13	22	31	43
56	12	24	32	41
57	12	23	31	41
58	12	24	31	43
59	14	23	35	42
60	14	24	32	44
61	13	24	32	41
62	13	23	31	44
63	15	23	32	43
64	14	23	32	41
65	13	25	31	42
66	13	22	31	42
67	12	23	35	41
68	12	25	32	41
69	14	24	32	42
70	13	23	31	42
71	14	24	31	45
72	14	24	35	43
73	12	21	31	41
74	13	23	34	42
75	15	24	32	41
76	14	22	32	42
77	15	24	35	43
78	14	24	35	42
79	14	23	33	42
80	15	22	33	41
81	12	25	32	43
82	15	23	31	44
83	15	22	32	41
84	14	24	32	41
85	14	24	35	41
86	12	24	33	41
87	15	24	34	42
88	13	23	32	42
89	14	25	31	41
90	14	25	31	44
91	13	24	33	41
92	15	25	31	43
93	15	25	33	41
94	13	22	31	44
95	12	23	32	41
96	15	23	32	44
97	12	25	35	41
98	12	23	31	45
99	14	24	34	41
100	14	25	31	45
101	14	23	32	43
102	12	22	31	41
103	13	21	32	41
104	13	25	31	41
105	14	24	34	43
106	11	24	31	43
107	11	25	31	43
108	14	25	35	41
109	13	25	31	45
110	15	23	32	42
111	13	23	31	41
112	12	24	32	43
113	13	25	34	42
114	15	25	32	44
115	15	23	31	45
116	12	22	32	41
117	12	25	34	42
118	12	24	31	45
119	13	25	35	41
120	15	21	31	42
121	15	22	32	43
122	14	23	31	42
123	11	23	31	41
124	15	25	34	41
125	14	23	32	45
126	12	23	31	42
127	14	22	31	42
128	12	24	31	44
129	13	21	31	42
130	14	21	31	43
131	14	24	31	42
132	11	25	34	41
133	12	22	33	41
134	14	25	32	41
135	15	22	31	44
136	12	25	31	44
137	14	21	31	41
138	14	25	32	43
139	14	22	31	41
140	14	25	32	42
141	11	23	32	41
142	14	24	31	43
143	12	25	31	43
144	13	22	31	41
145	14	24	32	45
146	15	24	33	45
147	13	25	32	44
148	14	22	34	41
149	14	22	33	41
150	14	23	32	44
151	13	24	31	44
152	15	22	32	42
153	15	23	33	44
154	14	23	34	41
155	14	24	33	41
156	13	25	31	44
157	13	22	32	41
158	15	25	31	42
159	11	25	31	41
160	13	22	34	41
161	13	24	31	45
162	13	24	34	41
163	15	21	31	44
164	15	25	35	43
165	14	25	31	43
166	12	23	32	42
167	15	21	34	41
168	14	23	33	41
169	14	22	32	43
170	15	24	34	41
171	15	22	33	42
172	12	24	31	42
173	11	25	32	42
174	13	25	32	43
175	14	23	31	43
176	12	25	31	42
177	13	24	32	45
178	13	24	35	41
179	15	22	31	41
180	14	25	34	43
181	15	25	31	45
182	14	25	31	42
183	14	25	33	41
184	15	25	31	44
185	11	22	31	41
186	15	23	34	41
187	14	22	33	42
188	14	23	35	41
189	13	24	33	43
190	13	22	35	41
191	15	23	32	45
192	15	25	33	45
193	15	25	35	44
194	15	24	31	44
195	12	23	34	41
196	12	24	32	42
197	12	25	34	41
198	15	21	32	42
199	14	21	32	41
200	12	24	34	41
201	13	24	31	43
202	15	24	33	43
203	13	22	32	42
204	15	22	34	41
205	15	24	34	43
206	15	25	34	43
207	12	22	31	42
208	11	25	32	41
209	14	24	31	41
210	12	25	33	42
211	15	24	31	45
212	13	25	34	43
213	15	23	35	42
214	14	24	33	45
215	15	22	31	42
216	13	25	31	43
217	14	24	32	43
218	14	23	32	42
219	12	24	35	41
220	13	22	33	41
221	15	23	33	43
222	15	23	34	42
223	15	21	33	41
224	12	25	33	43
225	14	25	34	41
226	13	23	35	41
227	15	24	32	45
228	11	24	31	42
229	13	25	35	42
230	15	21	32	41
231	13	23	32	44
232	14	23	34	42
233	15	22	31	43
234	13	25	34	41
235	15	22	34	42
236	14	22	35	41
237	13	25	33	44
238	12	22	31	43
239	15	25	34	45
240	15	25	33	42
241	14	25	35	43
242	11	24	32	41
243	13	22	31	45
244	15	23	31	43
245	15	24	31	42
246	14	22	32	41
247	13	23	31	43
248	13	25	32	41
249	13	23	34	41
250	13	25	32	45
251	15	23	32	41
252	14	25	34	44
253	12	25	31	45
254	15	24	33	44
255	14	23	33	43
256	15	22	35	41
257	13	25	32	42
258	15	23	31	41
259	15	24	31	41
260	14	23	31	41
261	12	25	33	41
