1
180	14	21	32	44
181	11	22	34	45
182	11	23	33	43
183	12	24	35	45
184	13	23	34	43
185	11	25	34	44
186	11	25	33	42
187	11	21	33	44
188	12	23	34	42
189	13	22	35	43
190	12	22	34	42
191	11	24	33	42
192	11	22	33	42
193	14	22	34	43
194	13	24	34	45
195	12	21	33	43
196	12	22	33	45
197	13	22	34	45
198	13	21	34	43
199	11	25	32	45
200	13	21	34	45
201	12	25	35	44
202	12	24	34	44
203	13	24	35	43
204	13	21	34	42
205	11	21	35	41
206	15	21	35	44
207	13	23	34	45
208	14	23	34	44
209	14	21	34	45
210	14	22	35	43
211	12	21	32	42
212	11	25	32	44
213	11	24	32	43
214	12	21	34	43
215	11	21	34	44
216	11	24	33	43
217	11	21	31	44
218	12	21	35	41
219	11	24	35	45
220	11	24	32	45
221	11	24	32	44
222	13	22	32	45
223	11	21	32	41
224	13	22	34	43
225	13	21	31	44
226	12	22	35	45
227	11	21	31	42
228	14	21	31	45
229	11	25	33	44
230	13	24	35	44
231	15	22	33	45
232	13	22	32	44
233	13	24	35	45
234	14	21	33	42
235	15	21	33	45
236	15	23	34	45
237	13	21	32	45
238	11	22	33	45
239	11	22	31	45
240	11	21	34	45
241	14	21	33	44
242	11	25	34	43
243	11	23	33	44
244	13	21	33	42
245	13	23	35	44
246	12	21	32	43
247	11	21	33	41
248	12	24	35	42
249	11	24	35	42
250	14	22	34	44
251	11	23	32	44
252	14	25	35	45
253	11	21	32	42
254	13	23	33	44
255	13	23	34	44
256	11	21	33	45
257	11	25	33	45
258	11	22	31	43
259	12	24	33	43
260	13	22	33	43
261	12	22	34	45
262	11	25	33	43
263	12	22	33	43
264	12	23	35	43
3
1	15	25	34	44
2	12	25	31	41
3	11	23	31	42
4	13	23	32	41
5	15	24	31	43
6	15	25	35	42
7	12	23	33	41
8	14	23	31	45
9	14	21	31	42
10	14	22	31	45
11	13	24	33	42
12	15	25	32	42
13	13	24	32	44
14	14	22	31	43
15	15	22	31	45
16	15	23	33	41
17	15	25	35	41
18	13	21	31	41
19	11	25	33	41
20	13	24	32	42
21	13	25	33	41
22	15	22	33	43
23	13	25	33	43
24	13	25	33	42
25	14	23	31	44
26	13	23	31	45
27	15	24	35	41
28	15	25	34	42
29	15	25	31	41
30	15	25	32	43
31	14	24	34	42
32	15	24	32	42
33	14	25	34	42
34	12	24	33	42
35	15	24	33	42
36	12	24	31	41
37	15	22	32	44
38	13	24	31	41
39	15	23	35	41
40	14	24	33	44
41	14	24	33	43
42	15	24	32	43
43	11	25	31	42
44	15	25	32	41
45	12	25	32	42
46	15	24	35	42
47	13	24	31	42
48	14	25	33	44
49	13	24	34	42
50	14	25	32	44
51	13	24	35	42
52	13	23	33	41
53	15	25	33	44
54	15	25	32	45
55	13	22	31	43
56	12	24	32	41
57	12	23	31	41
58	12	24	31	43
59	14	23	35	42
60	14	24	32	44
61	13	24	32	41
62	13	23	31	44
63	15	23	32	43
64	14	23	32	41
65	13	25	31	42
66	13	22	31	42
67	12	23	35	41
68	12	25	32	41
69	14	24	32	42
70	13	23	31	42
71	14	24	31	45
72	14	24	35	43
73	12	21	31	41
74	13	23	34	42
75	15	24	32	41
76	14	22	32	42
77	15	24	35	43
78	14	24	35	42
79	14	23	33	42
80	15	22	33	41
81	12	25	32	43
82	14	25	33	42
83	13	23	32	43
84	14	24	31	44
85	14	25	33	45
86	11	25	31	44
87	14	21	33	41
88	15	23	31	42
89	15	25	33	43
90	14	25	35	42
91	13	23	33	42
92	14	25	32	45
93	12	23	31	44
94	14	25	33	43
95	12	25	32	44
96	11	24	31	41
97	15	24	34	44
98	15	23	33	42
99	11	24	33	41
100	15	24	33	41
101	14	22	31	44
102	12	23	31	43
103	15	21	31	43
104	15	24	32	44
105	13	24	32	43
106	15	21	31	41
107	14	24	33	42
108	15	23	34	43
109	15	23	31	44
110	15	22	32	41
111	14	24	32	41
112	14	24	35	41
113	12	24	33	41
114	15	24	34	42
115	13	23	32	42
116	14	25	31	41
117	14	25	31	44
118	13	24	33	41
119	15	25	31	43
120	15	25	33	41
121	13	22	31	44
122	12	23	32	41
123	15	23	32	44
124	12	25	35	41
125	12	23	31	45
126	14	24	34	41
127	14	25	31	45
128	14	23	32	43
129	12	22	31	41
130	13	21	32	41
131	13	25	31	41
132	14	24	34	43
133	11	24	31	43
134	11	25	31	43
135	14	25	35	41
136	13	25	31	45
137	15	23	32	42
138	13	23	31	41
139	12	24	32	43
140	13	25	34	42
141	15	25	32	44
142	15	23	31	45
143	12	22	32	41
144	12	25	34	42
145	12	24	31	45
146	13	25	35	41
147	15	21	31	42
148	15	22	32	43
149	14	23	31	42
150	11	23	31	41
151	15	25	34	41
152	14	23	32	45
153	12	23	31	42
154	14	22	31	42
155	12	24	31	44
156	13	21	31	42
157	13	24	31	45
158	13	24	34	41
159	15	21	31	44
160	15	25	35	43
161	14	25	31	43
162	12	23	32	42
163	15	21	34	41
164	14	23	33	41
165	14	22	32	43
166	15	24	34	41
167	15	22	33	42
168	12	24	31	42
169	11	25	32	42
170	13	25	32	43
171	14	23	31	43
172	12	25	31	42
173	13	24	32	45
174	13	24	35	41
175	15	22	31	41
176	14	25	34	43
177	15	25	31	45
178	14	25	31	42
179	14	25	33	41
180	15	25	31	44
181	11	22	31	41
182	15	23	34	41
183	14	22	33	42
184	14	23	35	41
185	13	24	33	43
186	13	22	35	41
187	15	23	32	45
188	15	25	33	45
189	15	25	35	44
190	15	24	31	44
191	12	23	34	41
192	12	24	32	42
193	12	25	34	41
194	15	21	32	42
195	14	21	32	41
196	12	24	34	41
197	13	24	31	43
198	15	24	33	43
199	13	22	32	42
200	15	22	34	41
201	15	24	34	43
202	15	25	34	43
203	12	22	31	42
204	11	25	32	41
205	14	24	31	41
206	12	25	33	42
207	15	24	31	45
208	13	25	34	43
209	15	23	35	42
210	14	24	33	45
211	15	22	31	42
212	13	25	31	43
213	14	24	32	43
214	14	23	32	42
215	12	24	35	41
216	13	22	33	41
217	15	23	33	43
218	15	23	34	42
219	15	21	33	41
220	12	25	33	43
221	14	25	34	41
222	13	23	35	41
223	15	24	32	45
224	11	24	31	42
225	13	25	35	42
226	15	21	32	41
227	13	23	32	44
228	14	23	34	42
229	15	22	31	43
230	13	25	34	41
231	15	22	34	42
232	14	22	35	41
233	13	25	33	44
234	12	22	31	43
235	15	25	34	45
236	15	25	33	42
237	14	25	35	43
238	11	24	32	41
239	13	22	31	45
240	15	23	31	43
241	15	24	31	42
242	14	22	32	41
243	13	23	31	43
244	13	25	32	41
245	13	23	34	41
246	13	25	32	45
247	15	23	32	41
248	14	25	34	44
249	12	25	31	45
250	15	24	33	44
251	14	23	33	43
252	15	22	35	41
253	13	25	32	42
254	15	23	31	41
255	15	24	31	41
256	14	23	31	41
257	12	25	33	41
